repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,bandwidth,dataSize,tasks
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,32.88532927063562,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,29.09677778429161,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,16.55885232299919,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,17.62044586899442,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,24.324033678416917,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,30.81398704618241,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,40.577782712629414,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,57.54905092676016,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,89.21476113002933,166.02069666338596,576
0,4,144,4,64,True,lustre,True,10,16,write,4096,True,86.13090982808383,166.02069666338596,576
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.3359410281284463,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.35952718822976,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.6673931262793102,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.9197133073385504,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.794747893921193,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.512360478269946,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.691250618503566,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.777557291057006,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.566206594835118,2.305843009213694,8
0,4,2,4,64,False,lustre,True,10,16,write,4096,True,3.070648896737778,2.305843009213694,8
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.4395796947120711,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.3819169997946044,2.305843009213694,1
