repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,randomStrided,maxRandomStride,bandwidth,dataSize,tasks
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.2165633455872813,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.3097776589605044,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.9054575568429699,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.0483595932013912,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.1971267242149066,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.197492919102631,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.2229517666251324,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.9213709162547763,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.9824100559347274,20.752587082923245,1152
0,4,288,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.4396042742735062,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4111807977837561,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4613666895545302,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4747162241963156,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.48199180592488333,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.46664012526674603,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.46955721822959817,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4455229168952675,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4142841116804545,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4651604985001587,20.752587082923245,1152
0,8,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.48169809823315646,20.752587082923245,1152
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.1496467662045016,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.3159108060403883,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.1959912839652287,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.1167373125029085,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.1765124193330374,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.077625614733765,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.0792098887599477,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.135877902188264,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.1360162228397919,10.376293541461623,576
0,4,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.2906619889985396,10.376293541461623,576
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3895383121144109,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3630794602272429,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.09447590980558777,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.09451383083795853,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4183687179070395,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4183580675428639,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.5788766354212982,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.5690787181975608,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.43820661460076604,1.7293822569102704,96
0,4,24,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4080387585316151,1.7293822569102704,96
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4594675484256641,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4652691889333577,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.43803458747004037,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.40940712707828725,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4564526957382974,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.44071552364073724,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4618297147571938,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4727707910759866,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.43647013624504083,10.376293541461623,576
0,4,144,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4734009487942518,10.376293541461623,576
0,2,8,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3398361382009479,0.28823037615171176,16
0,2,8,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.353739496438133,0.28823037615171176,16
0,2,8,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.16668614382892052,0.28823037615171176,16
0,2,8,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3592138582171651,0.28823037615171176,16
0,2,8,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3244528361232729,0.28823037615171176,16
